iter	Logloss
166	0.2868567087
167	0.286744335
168	0.2866696882
169	0.2865683469
170	0.286454634
171	0.2863904562
172	0.2863814022
173	0.286276129
174	0.2862015285
175	0.2861203992
176	0.2860078131
177	0.2859564573
178	0.2858271168
179	0.285746137
180	0.2857000709
181	0.285583607
182	0.2855490137
183	0.2854074058
184	0.2852969605
185	0.2852115896
186	0.2851523504
187	0.2848136445
188	0.2847203685
189	0.28453671
190	0.2843741104
191	0.2843171545
192	0.2842402738
193	0.2841839039
194	0.2841072909
195	0.2840121235
196	0.2839929087
197	0.2838639788
198	0.2837631777
199	0.283680005
200	0.2836514422
201	0.2833152068
202	0.2831302498
203	0.2830285574
204	0.2829802698
205	0.2829313649
206	0.2828386895
207	0.2827523511
208	0.2826526065
209	0.2825110389
210	0.2824384586
211	0.2820747409
212	0.281955666
213	0.2818903886
214	0.2818446656
215	0.2817229974
216	0.281661091
217	0.2815478774
218	0.2814494413
219	0.2813963629
220	0.281366997
221	0.2810675655
222	0.2810476761
223	0.2810016228
224	0.2808988137
225	0.2807876042
226	0.2807771306
227	0.2807522546
228	0.2806693806
229	0.2806259112
230	0.2805798268
231	0.2804687923
232	0.2803907251
233	0.2802880263
234	0.2802497608
235	0.2801922572
236	0.2801594901
237	0.2800698453
238	0.2799409724
239	0.2798669663
240	0.2797898944
241	0.2797097896
242	0.2796310304
243	0.279555266
244	0.2794790517
245	0.2794219419
246	0.2793851115
247	0.2793353536
248	0.279138428
249	0.2790718867
250	0.2790430816
251	0.2789758156
252	0.2788758651
253	0.2787859332
254	0.2786876348
255	0.2784104093
256	0.2782814219
257	0.2781987046
258	0.2778306859
259	0.2778094231
260	0.2776849863
261	0.2776036833
262	0.2775314923
263	0.2774510462
264	0.2772374521
265	0.2771482307
266	0.2771108065
267	0.2770508154
268	0.2770170246
269	0.2769396369
270	0.2768804113
271	0.2768521257
272	0.2767809269
273	0.2767357902
274	0.2767022422
275	0.2766091011
276	0.2765707345
277	0.2765542483
278	0.2765001236
279	0.2763865852
280	0.2763289286
281	0.2762439842
282	0.2761974564
283	0.2761716517
284	0.2761474545
285	0.2761102505
286	0.2760722324
287	0.2760437884
288	0.2759415586
289	0.2759271866
290	0.2758045857
291	0.275701676
292	0.2756298808
293	0.2755607304
294	0.2754886013
295	0.2753706986
296	0.2751968244
297	0.2751055704
298	0.2750376342
299	0.2750236567
300	0.2750114085
301	0.274796962
302	0.2747044902
303	0.2746133313
304	0.2745586206
305	0.2744384733
306	0.2743838792
307	0.2743561046
308	0.2742653369
309	0.2741796724
310	0.2741236139
311	0.2740205672
312	0.2738559722
313	0.2738344258
314	0.2737728253
315	0.2737255236
316	0.2736846815
317	0.2735794236
318	0.2735596858
319	0.2734983747
320	0.2734917899
321	0.2734701287
322	0.2734134738
323	0.2733719478
324	0.2732425481
325	0.2731893774
326	0.2730476799
327	0.2729826736
328	0.272907739
329	0.2728381696
330	0.2727922541
331	0.2727146073
332	0.272613958
333	0.2724846898
334	0.2724375941
335	0.2724104501
336	0.2723348239
337	0.2722524135
338	0.2721885658
339	0.2719912088
340	0.2719523344
341	0.2717990116
342	0.2717596113
343	0.2716933252
344	0.2715512498
345	0.2714985795
346	0.2714000588
347	0.2713624347
348	0.2712897473
349	0.2712427238
350	0.2711855802
351	0.2711054974
352	0.271068509
353	0.2710484312
354	0.2710017439
355	0.2709775862
356	0.2708897278
357	0.2708048298
358	0.2706992482
359	0.2706186045
360	0.270535992
361	0.2704503065
362	0.2704031466
363	0.2703780135
364	0.2703337066
365	0.270271082
366	0.270043291
367	0.2699626016
368	0.2699363539
369	0.2697579197
370	0.2696675262
371	0.269611022
372	0.2695487373
373	0.2694590076
374	0.2692961849
375	0.269228503
376	0.2691753208
377	0.269089038
378	0.2690731929
379	0.269056847
380	0.2689657715
381	0.2689290928
382	0.268764614
383	0.2684653193
384	0.2683974031
385	0.2681879918
386	0.2679198068
387	0.2678975618
388	0.2678666304
389	0.2677947904
390	0.2676300719
391	0.2675763025
392	0.267502443
393	0.2674511593
394	0.2673658798
395	0.267316848
396	0.2672061694
397	0.2671724396
398	0.2671495184
399	0.2671435062
400	0.2670773747
401	0.2670573577
402	0.2670004461
403	0.2669650417
404	0.2668854407
405	0.2668729035
406	0.2668008607
407	0.2667705553
408	0.2665942441
409	0.2665535069
410	0.2665184173
411	0.2663351732
412	0.2662043492
413	0.2661712713
414	0.2661263036
415	0.2660863315
416	0.2660391696
417	0.2659941451
418	0.2659308325
419	0.2658408681
420	0.2658246337
421	0.2657589499
422	0.2656951526
423	0.265660849
424	0.2656478081
425	0.2656034573
426	0.2655960069
427	0.2655454162
428	0.2655352609
429	0.2654158538
430	0.2653754346
431	0.2652929917
432	0.2652243847
433	0.265186292
434	0.265151298
435	0.2651231573
436	0.2651074217
437	0.2651033866
438	0.264994006
439	0.2648939203
440	0.2648595732
441	0.2647904732
442	0.2647536612
443	0.2646837059
444	0.2646387835
445	0.2646281097
446	0.2646070181
447	0.2645764425
448	0.264563057
449	0.2645293083
450	0.2644522417
451	0.2644367916
452	0.264410418
453	0.264405427
454	0.2643455998
455	0.2642489061
456	0.2642182905
457	0.264168364
458	0.2641365537
459	0.2641317819
460	0.2640653033
461	0.2640173221
462	0.263971435
463	0.2637136723
464	0.2636607005
465	0.2636406299
466	0.2636198269
467	0.2635556734
468	0.2634204723
469	0.2633810241
470	0.2631589228
471	0.2631001764
472	0.2630790597
473	0.2630205929
474	0.2628843466
475	0.2628242642
476	0.2628156893
477	0.2627663103
478	0.2627104109
479	0.2626823216
480	0.2626349358
481	0.2625663513
482	0.2625060934
483	0.2624835836
484	0.2624322653
485	0.2622979858
486	0.2622668365
487	0.262252001
488	0.2622222089
489	0.2621494915
490	0.262096884
491	0.2620417895
492	0.2619849366
493	0.2619521638
494	0.2619482527
495	0.2619255889
496	0.2618999835
497	0.261841038
498	0.2618321709
499	0.2618286284
500	0.2618237241
501	0.2617693346
502	0.261761892
503	0.2617265103
504	0.2616905105
505	0.2616413939
506	0.2615960477
507	0.2615728361
508	0.2615351985
509	0.261489395
510	0.2614301848
511	0.2613941752
512	0.2613162578
513	0.2612779238
514	0.2612545139
515	0.2612274869
516	0.2611862535
517	0.2611418231
518	0.2611039162
519	0.2610304277
520	0.2610222625
521	0.2610007512
522	0.2609268926
523	0.260794165
524	0.260750679
525	0.2607294767
526	0.2607258595
527	0.2607054426
528	0.2606576317
529	0.2606266905
530	0.2606055338
531	0.2605918607
532	0.2605760412
533	0.2605371676
534	0.2605107271
535	0.2604219243
536	0.2603841814
537	0.2603540575
538	0.26031997
539	0.2602913811
540	0.2602601178
541	0.2602271337
542	0.2601919898
543	0.2601477912
544	0.2601292276
545	0.2600721869
546	0.2600399679
547	0.2600299567
548	0.2599918353
549	0.2599334538
550	0.2598922289
551	0.2598186381
552	0.2597907747
553	0.2597573312
554	0.2597206033
555	0.2595592895
556	0.2595551871
557	0.2595275921
558	0.2595129564
559	0.2594545974
560	0.2594063638
561	0.2593537247
562	0.2593329453
563	0.259300368
564	0.2592741604
565	0.2592552237
566	0.2592362676
567	0.2592103706
568	0.2591338849
569	0.2591193848
570	0.259084861
571	0.2590774727
572	0.2590533223
573	0.2590049667
574	0.2589000125
575	0.2588585489
576	0.2588375277
577	0.2587963267
578	0.2587895363
579	0.2587197743
580	0.2586886603
581	0.258611796
582	0.2585794482
583	0.2585697047
584	0.2585024815
585	0.2584622826
586	0.258411868
587	0.2583899028
588	0.2583632949
589	0.2583236746
590	0.2583056744
591	0.2582965373
592	0.2582789792
593	0.2582539171
594	0.2582111857
595	0.2581780358
596	0.2581514638
597	0.2581008926
598	0.2580656218
599	0.2580318591
600	0.2579963353
601	0.2579848862
602	0.257981728
603	0.2579448761
604	0.257879429
605	0.2578426101
606	0.2578004341
607	0.2577607659
608	0.2577094747
609	0.2576559276
610	0.2575893017
611	0.2575453797
612	0.2574950318
613	0.2574464543
614	0.2574050237
615	0.2573460394
616	0.2572104985
617	0.2571319549
618	0.2570573408
619	0.2570072722
620	0.2569542367
621	0.2568430589
622	0.256821895
623	0.256773219
624	0.2567675064
625	0.2567041103
626	0.2566596604
627	0.2565502899
628	0.2564918385
629	0.2564613585
630	0.2564349889
631	0.2564230812
632	0.2563940289
633	0.2563563951
634	0.2563416806
635	0.2563142231
636	0.2563059231
637	0.2562801126
638	0.2562757709
639	0.2562270163
640	0.2561246971
641	0.2560972897
642	0.2560754084
643	0.2559907989
644	0.2559829095
645	0.2559232564
646	0.2558809352
647	0.2558319984
648	0.2558243342
649	0.2557561685
650	0.2557115608
651	0.2556692146
652	0.255658438
653	0.2556261634
654	0.2555425807
655	0.2554867273
656	0.2554528149
657	0.2554006906
658	0.2553861651
659	0.2553821784
660	0.2553110494
661	0.2552321622
662	0.2552080994
663	0.2551495642
664	0.2551023956
665	0.255057572
666	0.2550468609
667	0.255012704
668	0.2549601102
669	0.2549377805
670	0.2548828732
671	0.2548273972
672	0.254772328
673	0.2547396636
674	0.2546993049
675	0.2546794689
676	0.2546414127
677	0.2546001791
678	0.2545866215
679	0.2545429702
680	0.2545241096
681	0.25447697
682	0.2544634012
683	0.2544010042
684	0.2543572306
685	0.2543077116
686	0.2542558601
687	0.2542205089
688	0.2541623745
689	0.2540996034
690	0.2540489194
691	0.2539912096
692	0.2539611169
693	0.2538549278
694	0.2538443466
695	0.2537886836
696	0.2537265279
697	0.2536651302
698	0.2536372978
699	0.2536036428
700	0.2535500205
701	0.2534806328
702	0.2534476155
703	0.2534141815
704	0.2533667454
705	0.2533144192
706	0.2532861891
707	0.2532665121
708	0.2532430445
709	0.2531894742
710	0.2531414812
711	0.2530832092
712	0.2530283299
713	0.2529610627
714	0.2529030532
715	0.2528805387
716	0.2528374873
717	0.2527546409
718	0.2527362586
719	0.2526804041
720	0.2526495163
721	0.2525720356
722	0.2525513706
723	0.2525072354
724	0.2524946849
725	0.252467404
726	0.2524045338
727	0.2523596803
728	0.2523132332
729	0.2522607944
730	0.2522220772
731	0.2521771254
732	0.2521532788
733	0.2521448411
734	0.2521215501
735	0.2520739795
736	0.2520478045
737	0.2520141523
738	0.2519824306
739	0.2519427583
740	0.2519360646
741	0.2519065143
742	0.2519029549
743	0.2518602402
744	0.2517561239
745	0.2517221882
746	0.2516908874
747	0.2516645031
748	0.2515665218
749	0.2515231399
750	0.2515066399
751	0.2514739436
752	0.2514417029
753	0.2514147848
754	0.2513999814
755	0.2513766452
756	0.2513608316
757	0.2513394504
758	0.251314698
759	0.2512749244
760	0.2512420195
761	0.2511975962
762	0.2511507145
763	0.2510978111
764	0.2510560338
765	0.250983325
766	0.2509603506
767	0.2509258552
768	0.250879141
769	0.2508530455
770	0.2507974091
771	0.2507528742
772	0.2507215799
773	0.2507057928
774	0.2506732494
775	0.2506260032
776	0.2505888576
777	0.2505716099
778	0.2504702512
779	0.2504082127
780	0.2503458735
781	0.2502864545
782	0.2502720161
783	0.2502203982
784	0.2501792426
785	0.2501160179
786	0.2500905276
787	0.2500603846
788	0.2500176635
789	0.2499792619
790	0.2499404811
791	0.2498966857
792	0.2498938465
793	0.2498541834
794	0.2498217555
795	0.2497944115
796	0.2497429113
797	0.2497289829
798	0.2496862974
799	0.2496313452
800	0.2496067254
801	0.249556672
802	0.2495370131
803	0.2494985183
804	0.2494689826
805	0.2494433468
806	0.2494194892
807	0.2493935479
808	0.2493392913
809	0.2493026198
810	0.2492509932
811	0.2492289228
812	0.2492106477
813	0.2491811876
814	0.2491567877
815	0.249134475
816	0.2490853431
817	0.2490517024
818	0.2489909505
819	0.2489546539
820	0.2489140451
821	0.2488874021
822	0.2488514565
823	0.2487646847
824	0.2487420121
825	0.2486959656
826	0.2486448681
827	0.2486275971
828	0.2485885373
829	0.2485460382
830	0.2484886415
831	0.2484677226
832	0.2484382569
833	0.2484237702
834	0.2483711236
835	0.2483545613
836	0.2483193433
837	0.2482685607
838	0.248217274
839	0.2481434978
840	0.2481032897
841	0.2480900982
842	0.2480483617
843	0.2480184998
844	0.2479641383
845	0.2479301619
846	0.2479041888
847	0.2478847761
848	0.2478764428
849	0.2478260226
850	0.2477750808
851	0.2477417862
852	0.2477059365
853	0.2476346429
854	0.2475860886
855	0.2475724874
856	0.2475503766
857	0.2475398267
858	0.2475268654
859	0.2474987993
860	0.2474779659
861	0.2474645158
862	0.2474496033
863	0.2474274977
864	0.2473758202
865	0.2473272853
866	0.2472937464
867	0.2472272831
868	0.2471734908
869	0.2471246382
870	0.2471048187
871	0.2470702024
872	0.2470332044
873	0.2470087312
874	0.2469820177
875	0.2469458747
876	0.2469175061
877	0.2468506087
878	0.246766544
879	0.2467389954
880	0.246699039
881	0.2466764998
882	0.2466532089
883	0.2466181505
884	0.2465733802
885	0.2465153161
886	0.2464682877
887	0.2464397467
888	0.2464113718
889	0.2464057138
890	0.2463782093
891	0.2463385305
892	0.246299372
893	0.2462679551
894	0.2462420917
895	0.2462243571
896	0.2462060732
897	0.2461917035
898	0.2461608644
899	0.2461380494
900	0.2461105302
901	0.246064489
902	0.246031407
903	0.2460073638
904	0.245991198
905	0.2459665028
906	0.2459398716
907	0.2459369074
908	0.2458570687
909	0.245839093
910	0.2458068622
911	0.2457779814
912	0.245750354
913	0.245728167
914	0.2457129277
915	0.2456840407
916	0.2456402959
917	0.2456200929
918	0.2455824694
919	0.2455361314
920	0.2454839447
921	0.2454508814
922	0.2454204585
923	0.2453969137
924	0.2453519207
925	0.2453274489
926	0.2453011924
927	0.2452856896
928	0.2452355217
929	0.2452055368
930	0.2451878786
931	0.2451572254
932	0.2451396741
933	0.2451227495
934	0.2450896772
935	0.2450156412
936	0.2449898808
937	0.2449576443
938	0.2449153542
939	0.244863336
940	0.2448499242
941	0.2448373917
942	0.2447866775
943	0.2447572407
944	0.2447413721
945	0.2447246112
946	0.2447072995
947	0.2446393355
948	0.2445850967
949	0.244545558
950	0.2444921159
951	0.2444727163
952	0.2444481727
953	0.2444095006
954	0.2443662807
955	0.2443538676
956	0.244322865
957	0.2442891931
958	0.2442619097
959	0.2442221597
960	0.2441734676
961	0.2441516045
962	0.2440961472
963	0.2440573811
964	0.244040682
965	0.2440166515
966	0.2439900261
967	0.2439516612
968	0.2439289478
969	0.2438794643
970	0.2438338881
971	0.2437812759
972	0.2437250049
973	0.2437129842
974	0.2436868536
975	0.2436679384
976	0.2435904104
977	0.243549017
978	0.2435191414
979	0.2434778352
980	0.2434339634
981	0.2433921483
982	0.2433537545
983	0.2433225878
984	0.2432797349
985	0.2432468639
986	0.2432024882
987	0.2431759937
988	0.2431450133
989	0.2431309853
990	0.2431037724
991	0.2430627785
992	0.2430525128
993	0.2430273728
994	0.2429864461
995	0.2429463086
996	0.2429275738
997	0.2428915883
998	0.2428415019
999	0.2427631267
